,carat,cut,color,clarity,depth,table,price,x,y,z
35852,1.07,Very Good,G,SI2,62.9,59.0,4321,6.51,6.58,4.12
35853,1.0,Very Good,E,SI2,60.7,59.0,4311,6.38,6.44,3.89
35854,0.42,Ideal,F,VVS1,61.3,56.0,1389,4.83,4.82,2.96
35855,1.52,Ideal,G,SI2,61.3,57.0,8852,7.39,7.36,4.52
35856,0.69,Good,D,VVS2,61.5,61.0,3369,5.61,5.65,3.46
35857,0.52,Ideal,E,VS2,60.7,56.0,1576,5.2,5.24,3.17
35858,1.68,Ideal,E,SI2,60.4,55.0,11781,7.7,7.79,4.68
35859,0.3,Ideal,D,VS1,62.0,57.0,720,4.27,4.31,2.66
35860,1.0,Good,D,SI1,60.4,64.0,5096,6.39,6.3,3.83
35861,1.53,Premium,J,VS1,60.1,59.0,8205,7.51,7.47,4.5
35862,1.07,Good,F,I1,64.3,59.0,3354,6.37,6.42,4.11
35863,0.74,Premium,F,SI1,61.2,59.0,2744,5.88,5.82,3.58
35864,1.01,Premium,E,IF,62.6,58.0,11491,6.44,6.37,4.01
35865,0.43,Premium,H,SI1,59.0,58.0,716,4.93,4.96,2.92
35866,0.31,Ideal,G,VVS2,62.7,57.0,846,4.35,4.32,2.72
35867,0.54,Good,G,VS2,56.9,62.0,1637,5.42,5.4,3.08
35868,0.75,Ideal,F,SI2,62.6,55.0,2393,5.86,5.81,3.65
35869,0.9,Fair,I,SI1,67.3,59.0,2804,5.93,5.84,3.96
35870,0.53,Ideal,G,VVS2,62.2,54.0,1948,5.17,5.22,3.23
35871,0.71,Premium,H,SI1,62.9,58.0,2364,5.66,5.62,3.55
35872,0.7,Fair,F,VS2,65.5,57.0,2369,5.55,5.41,3.59
35873,0.7,Ideal,G,SI2,62.6,56.0,2268,5.69,5.66,3.55
35874,1.55,Premium,I,SI2,58.5,60.0,7972,7.64,7.58,4.45
35875,0.41,Premium,E,VS1,59.9,58.0,1079,4.83,4.88,2.91
35876,1.43,Ideal,G,SI1,62.6,57.0,8969,7.18,7.14,4.48
35877,1.02,Very Good,D,SI1,64.2,58.0,5803,6.32,6.35,4.07
35878,0.53,Very Good,G,SI2,62.5,55.0,1000,5.14,5.19,3.23
35879,1.51,Very Good,G,VS1,62.9,58.0,13378,7.32,7.41,4.63
35880,0.41,Ideal,F,VVS1,61.9,56.0,1295,4.77,4.79,2.96
35881,0.52,Ideal,E,VS2,61.3,54.0,1646,5.21,5.2,3.19
35882,0.26,Ideal,E,VS1,61.5,57.0,556,4.09,4.12,2.52
35883,0.41,Ideal,J,VS1,62.7,57.0,830,4.75,4.72,2.97
35884,1.72,Premium,F,I1,60.1,58.0,7532,7.77,7.74,4.66
35885,0.27,Very Good,E,VVS1,62.4,55.0,591,4.18,4.22,2.62
35886,1.01,Good,H,SI1,60.1,61.0,5544,6.5,6.47,3.9
35887,0.33,Premium,H,VS2,62.8,59.0,668,4.44,4.38,2.77
35888,1.64,Very Good,F,SI1,62.8,59.0,12555,7.51,7.53,4.72
35889,0.31,Premium,H,SI1,62.7,58.0,435,4.31,4.34,2.71
35890,0.91,Fair,D,SI1,65.2,57.0,3730,6.08,6.04,3.95
35891,0.94,Good,D,SI1,63.6,56.0,4790,6.25,6.2,3.96
35892,0.72,Ideal,F,VS1,61.1,56.0,3294,5.79,5.76,3.53
35893,0.34,Premium,I,SI1,60.0,58.0,589,4.55,4.51,2.72
35894,0.7,Ideal,D,SI1,62.3,53.0,2726,5.7,5.72,3.56
35895,0.31,Ideal,G,SI1,62.8,55.0,593,4.38,4.32,2.73
35896,0.72,Ideal,G,SI1,61.4,54.0,2548,5.79,5.81,3.56
35897,0.5,Ideal,E,VS2,62.2,54.0,1624,5.08,5.11,3.17
35898,0.3,Premium,G,VVS2,62.6,58.0,878,4.29,4.27,2.68
35899,0.32,Very Good,D,SI1,60.0,56.0,644,4.5,4.53,2.71
35900,0.71,Very Good,G,VS2,62.3,63.0,2335,5.7,5.64,3.53
35901,0.32,Ideal,F,VS2,61.3,56.0,828,4.43,4.41,2.71
35902,1.57,Very Good,H,SI1,62.0,60.0,10200,7.4,7.44,4.6
35903,0.71,Good,F,VS1,58.0,61.0,2559,5.83,5.85,3.39
35904,1.52,Premium,I,SI1,61.2,60.0,8521,7.41,7.36,4.52
35905,0.33,Premium,G,VS1,61.4,59.0,666,4.43,4.49,2.74
35906,0.35,Ideal,E,VS1,61.9,56.0,1063,4.53,4.51,2.8
35907,0.55,Ideal,F,VS2,61.7,57.0,1819,5.29,5.24,3.25
35908,0.24,Very Good,E,VS2,61.7,57.0,461,3.99,4.02,2.47
35909,0.35,Very Good,F,VS1,61.9,56.0,760,4.5,4.53,2.79
35910,0.42,Ideal,G,VS2,61.6,56.0,847,4.82,4.83,2.97
35911,0.68,Premium,G,VS2,61.7,57.0,2040,5.67,5.65,3.49
35912,0.29,Very Good,F,VS1,59.1,60.0,504,4.33,4.36,2.57
35913,1.01,Very Good,H,VS2,62.0,59.0,5186,6.45,6.48,4.01
35914,1.51,Premium,H,VS1,62.4,60.0,10743,7.27,7.34,4.56
35915,1.17,Very Good,E,SI2,62.5,59.0,5163,6.65,6.7,4.17
35916,1.51,Good,D,SI2,64.1,61.0,8550,7.14,7.18,4.59
35917,0.3,Premium,D,SI2,60.9,58.0,574,4.32,4.29,2.62
35918,1.01,Ideal,D,SI1,62.1,56.0,5694,6.36,6.43,3.97
35919,0.33,Ideal,H,VVS1,61.4,53.0,687,4.5,4.55,2.78
35920,0.39,Premium,D,VVS2,62.9,58.0,1290,4.66,4.62,2.92
35921,1.04,Very Good,F,SI2,62.4,54.0,4364,6.46,6.53,4.05
35922,0.92,Premium,E,SI1,60.9,59.0,4258,6.25,6.27,3.81
35923,1.24,Ideal,G,SI1,62.7,56.0,4916,6.89,6.85,4.31
35924,0.24,Very Good,F,VVS1,60.4,56.0,608,4.05,4.07,2.45
35925,2.46,Ideal,G,SI2,63.0,56.0,15745,8.6,8.52,5.44
35926,1.51,Very Good,I,VS1,61.1,63.0,8918,7.38,7.32,4.49
35927,0.71,Ideal,I,VS1,62.1,56.0,2327,5.72,5.68,3.54
35928,0.52,Premium,E,VS2,62.5,56.0,1815,5.18,5.15,3.23
35929,0.51,Ideal,G,VVS2,61.6,56.0,1974,5.17,5.12,3.17
35930,0.33,Ideal,G,IF,61.6,56.0,984,4.45,4.48,2.75
35931,1.1,Premium,H,SI1,60.7,59.0,5476,6.72,6.7,4.07
35932,0.9,Very Good,F,VS2,63.2,57.0,4715,6.12,6.07,3.85
35933,1.43,Premium,G,VS2,62.2,58.0,10609,7.18,7.15,4.46
35934,0.37,Premium,F,VS2,60.6,58.0,957,4.67,4.63,2.82
35935,0.57,Ideal,F,VVS1,61.1,55.0,3057,5.36,5.44,3.3
35936,0.71,Ideal,I,VS2,62.2,55.0,2681,5.71,5.73,3.56
35937,1.21,Premium,F,SI2,61.5,61.0,5387,6.82,6.77,4.18
35938,0.38,Premium,D,VS1,61.9,60.0,1140,4.66,4.62,2.87
35939,0.54,Premium,F,VS1,61.8,59.0,1773,5.23,5.16,3.21
35940,0.71,Very Good,D,SI1,61.0,58.0,2683,5.71,5.87,3.53
35941,0.31,Ideal,F,VS2,61.9,55.0,625,4.37,4.39,2.71
35942,0.51,Premium,D,VS2,62.0,59.0,1807,5.12,5.08,3.16
35943,2.08,Premium,H,SI1,62.6,59.0,17778,8.13,8.1,5.08
35944,0.83,Ideal,D,SI1,61.9,56.0,4159,6.01,6.04,3.73
35945,1.05,Ideal,D,VVS2,61.9,54.0,11196,6.53,6.55,4.05
35946,1.06,Premium,H,SI1,61.6,59.0,4872,6.55,6.54,4.03
35947,0.37,Premium,D,SI1,61.9,59.0,681,4.62,4.65,2.87
35948,1.3,Ideal,F,VVS2,62.4,57.0,12734,6.97,6.9,4.33
35949,1.92,Ideal,H,SI1,61.3,57.0,15472,8.0,8.06,4.92
35950,0.3,Ideal,G,VVS1,61.7,57.0,684,4.31,4.34,2.67
35951,0.35,Premium,H,VS2,59.6,62.0,709,4.62,4.57,2.74
35952,0.63,Ideal,E,VS2,61.5,56.0,2513,5.48,5.54,3.39
35953,0.6,Ideal,H,VS1,61.6,56.0,1820,5.4,5.42,3.33
35954,0.91,Premium,E,VS2,61.1,58.0,5055,6.28,6.2,3.81
35955,0.41,Ideal,F,SI1,62.7,57.0,969,4.74,4.7,2.96
35956,1.01,Premium,H,SI1,61.8,60.0,4943,6.44,6.38,3.96
35957,0.78,Ideal,F,SI2,59.7,57.0,2431,6.01,5.98,3.58
35958,0.39,Very Good,I,VS2,62.9,57.0,650,4.64,4.68,2.93
35959,0.5,Ideal,G,VVS1,62.2,56.0,1966,5.1,5.12,3.18
35960,0.92,Very Good,E,SI2,62.1,58.0,4011,6.18,6.22,3.85
35961,0.9,Ideal,G,SI1,62.2,56.0,3931,6.2,6.14,3.84
35962,0.34,Premium,H,SI1,60.2,58.0,612,4.52,4.48,2.71
35963,0.31,Ideal,E,VS2,61.8,56.0,872,4.36,4.34,2.69
35964,0.3,Premium,D,SI1,62.5,58.0,709,4.31,4.27,2.68
35965,0.4,Ideal,G,VVS2,61.9,55.0,931,4.72,4.75,2.93
35966,0.81,Ideal,I,SI1,62.2,57.0,2323,5.95,5.98,3.71
35967,0.7,Very Good,F,VS1,64.5,58.0,2925,5.55,5.59,3.59
35968,0.53,Very Good,D,SI1,59.1,59.0,1415,5.27,5.33,3.13
35969,0.32,Ideal,H,VVS1,61.9,56.0,730,4.38,4.41,2.72
35970,1.01,Very Good,I,SI1,62.1,58.0,3888,6.38,6.44,3.98
35971,0.42,Ideal,H,VS1,62.4,57.0,1087,4.79,4.76,2.98
35972,1.05,Ideal,J,VS1,62.8,57.0,4116,6.45,6.41,4.04
35973,0.5,Very Good,G,VVS2,60.5,62.0,1715,5.07,5.14,3.09
35974,0.34,Ideal,D,VS2,61.3,57.0,1033,4.5,4.47,2.75
35975,1.6,Very Good,D,SI2,60.6,58.0,10646,7.55,7.61,4.59
35976,0.3,Ideal,E,VS2,61.4,56.0,621,4.33,4.36,2.67
35977,0.51,Premium,D,VVS2,60.8,60.0,2387,5.23,5.14,3.15
35978,0.41,Very Good,E,VVS2,63.1,58.0,1133,4.75,4.72,2.99
35979,1.0,Ideal,G,VVS2,60.8,57.0,7744,6.45,6.47,3.93
35980,0.9,Very Good,G,SI1,63.3,56.0,3752,6.08,6.11,3.86
35981,0.31,Ideal,E,VVS2,60.8,57.0,1046,4.39,4.36,2.66
35982,1.37,Premium,J,VVS2,59.4,61.0,7319,7.29,7.25,4.32
35983,0.33,Ideal,I,SI1,61.3,56.0,463,4.44,4.47,2.73
35984,1.01,Good,H,SI1,60.6,61.0,4242,6.35,6.39,3.86
35985,1.54,Premium,F,VS2,62.8,58.0,14188,7.33,7.29,4.59
35986,0.32,Very Good,E,IF,61.4,55.0,1018,4.43,4.46,2.73
35987,0.84,Good,I,VS1,63.7,59.0,2753,5.94,5.9,3.77
35988,0.55,Premium,H,VS2,62.1,58.0,1363,5.24,5.29,3.27
35989,1.1,Premium,E,SI2,61.7,59.0,5174,6.64,6.59,4.08
35990,1.8,Ideal,H,VS1,62.3,56.0,14968,7.76,7.79,4.84
35991,1.58,Ideal,D,SI2,62.5,55.0,11428,7.39,7.45,4.64
35992,0.45,Ideal,G,VVS1,61.7,56.0,1358,4.96,4.93,3.05
35993,0.52,Ideal,J,SI1,62.3,56.0,1395,5.12,5.16,3.2
35994,0.61,Ideal,G,VVS2,61.6,54.0,2242,5.45,5.49,3.37
35995,0.33,Very Good,E,SI1,63.3,56.0,743,4.43,4.41,2.8
35996,0.32,Ideal,G,VS2,61.4,57.0,720,4.4,4.39,2.7
35997,0.75,Ideal,D,VS1,62.4,56.0,3961,5.79,5.84,3.63
35998,0.31,Ideal,D,VS2,62.2,54.0,734,4.31,4.34,2.69
35999,0.39,Ideal,G,IF,60.6,56.0,1209,4.73,4.76,2.87
36000,0.42,Ideal,D,SI1,61.9,55.0,970,4.84,4.79,2.98
36001,0.41,Premium,F,VS2,60.3,58.0,1107,4.85,4.8,2.91
36002,0.9,Good,G,IF,61.8,61.0,5855,6.12,6.17,3.8
36003,0.38,Ideal,F,VS2,62.2,57.0,800,4.6,4.63,2.87
36004,1.01,Ideal,E,VVS2,61.7,55.0,10852,6.44,6.49,3.99
36005,0.5,Very Good,F,VVS2,61.8,56.0,2052,5.11,5.15,3.17
36006,0.93,Good,D,SI1,63.8,59.0,3812,6.21,6.15,3.94
36007,2.0,Very Good,H,SI2,59.7,61.0,15312,8.15,8.2,4.88
36008,0.51,Premium,D,SI1,63.0,59.0,1574,5.11,5.05,3.2
36009,1.01,Ideal,H,SI1,61.2,58.0,4943,6.42,6.49,3.95
36010,0.5,Good,F,VS1,58.0,61.0,1415,5.18,5.23,3.02
36011,1.1,Very Good,D,VS1,59.7,58.0,9901,6.69,6.72,4.0
36012,1.31,Ideal,F,SI1,62.4,57.0,8227,6.96,6.88,4.32
36013,1.52,Very Good,F,VS2,62.9,53.3,15649,7.31,7.36,4.61
36014,2.05,Premium,I,SI1,60.6,58.0,16611,8.22,8.13,4.95
36015,0.36,Premium,G,VS1,62.3,59.0,726,4.5,4.55,2.82
36016,0.7,Very Good,F,SI1,59.8,59.0,2161,5.78,5.82,3.47
36017,0.71,Premium,E,SI2,62.1,62.0,2215,5.7,5.67,3.53
36018,0.32,Fair,F,SI1,64.4,54.0,638,4.36,4.33,2.8
36019,0.31,Premium,I,SI1,59.6,58.0,537,4.44,4.39,2.63
36020,0.3,Ideal,F,IF,60.4,60.0,873,4.32,4.35,2.62
36021,0.41,Premium,F,VVS2,62.4,58.0,1115,4.7,4.76,2.95
36022,0.72,Ideal,E,SI1,62.0,57.0,2476,5.72,5.66,3.53
36023,1.13,Ideal,G,VVS2,62.3,57.0,9333,6.62,6.66,4.14
36024,1.25,Ideal,E,IF,61.8,55.0,16823,6.95,6.9,4.28
36025,0.3,Good,H,VS2,63.5,54.0,473,4.27,4.3,2.72
36026,0.36,Ideal,G,VS2,62.3,54.0,579,4.59,4.62,2.87
36027,0.72,Ideal,H,VVS1,62.0,55.0,2958,5.74,5.77,3.57
36028,0.91,Premium,D,SI2,58.3,60.0,3511,6.4,6.33,3.71
36029,0.31,Very Good,E,SI1,58.3,60.0,544,4.48,4.51,2.62
36030,1.03,Premium,E,SI2,61.0,60.0,4441,6.46,6.53,3.96
36031,1.51,Premium,F,SI2,59.9,58.0,9471,7.53,7.46,4.49
36032,0.37,Very Good,G,VS1,58.3,62.0,696,4.72,4.75,2.76
36033,1.07,Premium,H,SI1,60.0,60.0,5123,6.65,6.61,3.98
36034,1.0,Good,D,SI2,63.5,59.0,4218,6.32,6.35,4.02
36035,0.72,Ideal,D,SI1,60.8,57.0,2782,5.76,5.75,3.5
36036,1.02,Fair,F,SI1,64.8,59.0,5255,6.33,6.23,4.07
36037,0.29,Good,E,VVS2,63.2,60.0,617,4.17,4.19,2.64
36038,0.5,Ideal,H,SI2,62.9,57.0,958,5.04,5.01,3.16
36039,2.24,Very Good,H,SI2,62.3,57.0,16077,8.3,8.36,5.19
36040,1.25,Ideal,J,SI1,62.4,57.0,5252,6.86,6.92,4.3
36041,0.42,Very Good,F,VS1,59.8,57.0,921,4.85,4.89,2.91
36042,0.8,Ideal,D,SI1,62.7,57.0,3564,5.88,5.92,3.7
36043,0.27,Ideal,I,VVS2,61.2,56.0,587,4.18,4.2,2.56
36044,0.5,Premium,E,VS2,62.9,60.0,1676,5.1,5.07,3.2
36045,0.58,Fair,E,VS1,57.9,56.0,2192,5.52,5.49,3.19
36046,0.51,Ideal,D,VVS2,61.7,56.0,2742,5.16,5.14,3.18
36047,1.2,Ideal,J,SI2,61.7,56.0,4659,6.79,6.87,4.21
36048,1.31,Ideal,I,VS1,61.8,55.0,8611,7.03,7.05,4.35
36049,1.52,Fair,G,SI2,64.9,59.0,5533,7.19,7.15,4.65
36050,0.54,Very Good,F,VVS1,59.7,56.0,2356,5.33,5.35,3.19
36051,0.34,Ideal,E,VS1,62.0,57.0,881,4.49,4.44,2.77
36052,1.5,Good,F,SI2,61.2,63.0,9028,7.33,7.41,4.51
36053,1.01,Premium,D,VS2,59.2,56.0,6108,6.48,6.43,3.82
36054,1.32,Ideal,G,VS1,61.7,56.0,11584,7.04,7.07,4.35
36055,1.5,Premium,I,SI2,59.5,62.0,7140,7.46,7.39,4.42
36056,0.38,Premium,D,VS2,58.8,61.0,1117,4.74,4.71,2.78
36057,1.01,Ideal,H,SI1,61.8,54.0,5158,6.48,6.44,3.99
36058,0.5,Very Good,G,VVS2,61.3,57.0,1729,5.12,5.15,3.15
36059,0.3,Very Good,F,VS2,62.8,55.0,605,4.27,4.33,2.7
36060,0.51,Ideal,E,SI1,61.5,55.0,1649,5.18,5.15,3.18
36061,1.26,Very Good,G,SI2,61.3,55.0,6001,6.94,7.0,4.27
36062,2.0,Very Good,J,SI2,61.9,55.0,11792,8.06,8.09,5.0
36063,1.37,Ideal,G,VVS1,62.6,55.0,12455,7.12,7.07,4.44
36064,1.41,Very Good,H,SI2,58.5,57.0,7339,7.36,7.44,4.33
36065,1.59,Very Good,J,VS2,62.9,58.1,8526,7.39,7.45,4.66
36066,0.8,Ideal,I,SI1,62.6,56.1,2677,5.87,5.92,3.7
36067,1.23,Premium,I,VS2,61.7,58.0,5622,6.87,6.85,4.23
36068,0.7,Premium,E,SI2,62.1,57.0,2376,5.68,5.6,3.5
36069,0.42,Premium,E,SI1,62.3,58.0,992,4.81,4.76,2.98
36070,0.41,Ideal,G,VS2,60.9,57.0,1061,4.84,4.79,2.93
36071,0.35,Ideal,H,SI2,60.3,55.0,474,4.61,4.65,2.79
36072,0.24,Very Good,F,VVS1,58.7,59.0,552,4.04,4.1,2.39
36073,1.09,Premium,I,VS2,59.0,61.0,4090,6.78,6.75,3.98
36074,1.41,Premium,F,SI2,62.7,56.0,7817,7.21,7.15,4.5
36075,0.72,Very Good,H,VS2,62.5,58.0,2444,5.67,5.73,3.56
36076,0.9,Good,F,VS2,63.1,57.0,4370,6.13,6.16,3.88
36077,0.34,Ideal,F,SI1,59.4,57.0,630,4.58,4.54,2.71
36078,1.51,Premium,E,SI1,62.8,59.0,11565,7.3,7.26,4.57
36079,0.51,Premium,I,SI1,62.7,59.0,1080,5.09,5.06,3.18
36080,0.26,Premium,E,VS2,60.4,58.0,580,4.19,4.15,2.52
36081,0.5,Ideal,F,VVS2,59.9,58.0,2016,5.14,5.17,3.09
36082,1.1,Ideal,H,VS2,62.6,57.0,4048,6.61,6.56,4.12
36083,0.7,Fair,D,SI2,71.6,55.0,1696,5.47,5.28,3.85
36084,0.3,Ideal,H,VVS1,62.3,55.0,665,4.3,4.33,2.69
36085,0.74,Ideal,I,VS1,61.1,57.0,2947,5.83,5.86,3.57
36086,0.44,Ideal,H,SI1,61.6,56.0,911,4.87,4.93,3.02
36087,0.3,Ideal,G,VVS2,62.4,55.0,665,4.32,4.34,2.7
36088,0.33,Very Good,H,VS1,59.0,62.0,540,4.49,4.52,2.66
36089,0.41,Ideal,F,VS2,62.1,56.0,863,4.74,4.79,2.96
36090,0.97,Very Good,F,VVS2,58.1,60.0,6889,6.49,6.53,3.78
36091,0.35,Very Good,D,SI1,63.3,56.0,772,4.53,4.5,2.86
36092,0.9,Premium,I,VS1,62.2,58.0,3580,6.18,6.13,3.83
36093,1.04,Good,G,VS2,61.4,65.0,5535,6.53,6.47,3.99
36094,0.42,Very Good,G,VVS2,60.4,59.0,1031,4.78,4.82,2.9
36095,0.9,Very Good,F,SI1,63.6,58.0,3679,6.1,6.13,3.89
36096,1.52,Premium,H,VS2,61.1,61.0,8825,7.4,7.36,4.51
36097,1.02,Premium,G,VS2,62.7,61.0,5998,6.39,6.34,3.99
36098,1.05,Good,G,SI2,63.7,59.0,3898,6.41,6.37,4.07
36099,0.3,Premium,H,SI2,61.9,60.0,378,4.27,4.29,2.65
36100,0.43,Premium,G,SI1,62.7,56.0,968,4.83,4.8,3.02
36101,0.3,Premium,G,VS2,60.6,61.0,675,4.32,4.29,2.61
36102,1.2,Very Good,G,SI2,62.6,60.0,5116,6.68,6.74,4.2
36103,0.71,Very Good,G,SI1,64.2,56.0,2072,5.6,5.65,3.61
36104,0.59,Ideal,F,SI2,61.7,54.0,1195,5.4,5.46,3.35
36105,0.38,Very Good,F,VS1,62.8,56.0,933,4.59,4.64,2.9
36106,0.7,Fair,F,SI1,64.8,60.0,2167,5.57,5.54,3.6
36107,1.2,Ideal,J,VS2,61.8,55.0,5318,6.84,6.86,4.23
36108,2.0,Ideal,H,VS2,62.4,55.0,15451,8.03,7.94,4.99
36109,0.53,Good,F,VS1,64.2,56.0,1688,5.11,5.14,3.29
36110,0.51,Ideal,F,SI1,61.5,55.0,1580,5.13,5.18,3.17
36111,0.35,Premium,G,SI1,60.6,58.0,669,4.6,4.58,2.78
36112,0.43,Ideal,G,VVS2,61.9,55.0,1056,4.84,4.86,3.0
36113,0.32,Ideal,G,VVS1,62.0,57.0,1080,4.42,4.38,2.73
36114,0.51,Ideal,H,VVS2,61.6,55.0,1877,5.11,5.14,3.16
36115,0.27,Ideal,H,VS2,60.5,57.0,509,4.19,4.17,2.53
36116,0.51,Ideal,E,SI2,62.7,53.0,1265,5.12,5.09,3.2
36117,0.5,Ideal,E,VS2,61.5,55.0,1554,5.11,5.16,3.16
36118,0.51,Premium,G,VVS1,61.6,59.0,1971,5.12,5.08,3.14
36119,1.23,Premium,F,SI2,61.2,58.0,6038,6.91,6.84,4.21
36120,1.51,Good,E,SI1,65.5,56.0,9539,7.12,7.16,4.68
36121,1.01,Ideal,J,VS2,62.3,55.0,4425,6.4,6.44,4.0
36122,0.42,Ideal,H,SI1,62.9,57.0,898,4.84,4.76,3.02
36123,0.55,Premium,G,SI1,61.3,59.0,1316,5.23,5.28,3.22
36124,0.9,Premium,F,SI2,61.9,62.0,3210,6.12,6.07,3.77
36125,0.34,Ideal,G,IF,61.1,57.0,952,4.47,4.51,2.75
36126,1.03,Premium,E,VS1,62.4,58.0,7919,6.5,6.41,4.03
36127,0.5,Ideal,F,VS2,62.9,55.0,1654,5.1,5.07,3.2
36128,0.58,Premium,E,VS1,60.7,58.0,2105,5.41,5.36,3.27
36129,0.35,Ideal,D,VS2,60.6,57.0,964,4.63,4.58,2.79
36130,0.53,Ideal,G,VS2,60.9,56.0,1807,5.25,5.21,3.18
36131,1.15,Very Good,E,SI2,61.7,60.0,4250,6.7,6.78,4.16
36132,0.3,Ideal,F,VVS1,61.7,56.0,857,4.33,4.35,2.68
36133,1.25,Ideal,E,SI1,61.1,57.0,6468,6.93,6.89,4.22
36134,2.02,Ideal,H,VS2,62.6,57.0,14182,8.01,7.97,5.0
36135,0.46,Ideal,I,IF,62.2,55.0,1192,4.94,4.97,3.08
36136,1.51,Fair,H,SI1,66.5,56.0,8010,7.03,6.99,4.66
36137,0.9,Very Good,G,IF,63.1,58.0,5670,6.18,6.09,3.87
36138,0.77,Very Good,H,VS1,61.0,60.0,2840,5.9,5.87,3.59
36139,1.3,Ideal,F,VVS2,62.1,55.0,12629,6.96,7.04,4.35
36140,2.05,Premium,H,SI2,62.5,58.0,16431,8.12,8.08,5.06
36141,1.23,Premium,E,SI2,62.5,58.0,5929,6.86,6.81,4.27
36142,0.34,Premium,D,SI1,61.2,58.0,626,4.47,4.49,2.74
36143,0.36,Very Good,H,SI2,61.2,55.0,475,4.59,4.62,2.81
36144,0.35,Ideal,G,VVS1,61.7,55.0,849,4.54,4.57,2.81
36145,0.5,Premium,F,SI1,62.2,59.0,1250,5.07,5.03,3.14
36146,1.51,Very Good,D,SI2,59.7,58.0,9627,7.43,7.48,4.45
36147,0.72,Very Good,H,SI2,63.3,57.0,1698,5.7,5.67,3.6
36148,0.31,Ideal,F,SI1,61.2,55.0,568,4.37,4.4,2.68
36149,1.52,Premium,I,SI2,62.5,56.0,7341,7.35,7.33,4.59
36150,1.51,Premium,G,VS2,61.4,58.0,12068,7.4,7.3,4.51
36151,1.06,Very Good,G,SI2,61.0,57.0,4769,6.58,6.61,4.02
36152,1.09,Ideal,J,VS2,62.5,55.0,3615,6.64,6.58,4.13
36153,1.02,Premium,F,VVS2,60.9,59.0,8774,6.56,6.44,3.96
36154,0.31,Good,D,SI1,63.8,57.0,684,4.33,4.29,2.75
36155,0.4,Very Good,E,SI1,61.3,61.0,737,4.73,4.76,2.91
36156,0.43,Very Good,F,SI1,62.4,57.0,792,4.79,4.82,3.0
36157,0.38,Ideal,E,SI1,60.7,56.0,680,4.69,4.73,2.86
36158,1.19,Ideal,G,VS1,61.9,55.0,8034,6.81,6.87,4.22
36159,1.07,Premium,G,VS2,62.9,59.0,6644,6.52,6.49,4.09
36160,1.0,Good,E,VS2,60.7,62.0,6279,6.33,6.46,3.88
36161,0.23,Very Good,E,VVS2,60.2,57.0,465,3.99,4.05,2.42
36162,0.93,Premium,F,SI2,60.0,60.0,3333,6.36,6.31,3.8
36163,1.05,Ideal,I,VS2,62.2,56.0,3428,6.52,6.5,4.05
36164,0.55,Ideal,F,SI2,61.7,55.0,1183,5.26,5.28,3.25
36165,0.59,Ideal,D,SI2,61.1,56.0,1419,5.4,5.44,3.31
36166,1.51,Very Good,H,VS2,62.8,58.0,10225,7.21,7.28,4.55
36167,0.54,Very Good,F,SI1,60.2,56.0,1404,5.28,5.39,3.21
36168,0.75,Very Good,E,SI2,59.0,58.0,2363,5.95,5.99,3.52
36169,2.06,Premium,G,SI2,62.7,58.0,17650,8.12,8.09,5.08
36170,1.1,Very Good,F,VS2,61.4,58.0,6810,6.63,6.73,4.1
36171,1.5,Ideal,G,SI1,61.7,56.0,10219,7.36,7.32,4.53
36172,1.5,Very Good,I,SI2,60.8,58.0,7392,7.24,7.34,4.43
36173,1.12,Ideal,H,SI1,62.7,56.0,4290,6.66,6.61,4.16
36174,1.0,Very Good,H,SI1,61.5,59.0,5036,6.35,6.4,3.92
36175,0.32,Ideal,I,VVS1,62.2,53.0,575,4.42,4.45,2.76
36176,0.32,Premium,H,VS1,60.6,60.0,720,4.44,4.4,2.68
36177,0.3,Ideal,G,VVS1,61.7,55.0,789,4.32,4.34,2.67
36178,0.5,Very Good,G,SI1,62.1,59.0,1237,5.09,5.12,3.17
36179,0.9,Very Good,H,VS1,60.5,63.0,4201,6.13,6.16,3.72
36180,0.41,Premium,G,VVS1,59.9,59.0,1230,4.83,4.79,2.88
36181,0.82,Ideal,F,SI2,62.3,56.0,2841,5.96,6.02,3.73
36182,0.31,Premium,I,SI1,60.7,58.0,593,4.42,4.38,2.67
36183,0.73,Ideal,G,SI1,61.9,55.0,3089,5.76,5.8,3.58
36184,0.52,Very Good,D,SI1,62.7,56.0,1323,5.08,5.13,3.2
36185,1.03,Ideal,D,SI2,60.7,58.0,5836,6.51,6.53,3.96
36186,0.32,Very Good,G,VS1,61.8,60.0,645,4.35,4.36,2.69
36187,1.03,Very Good,G,VS1,60.7,58.0,6628,6.5,6.55,3.96
36188,0.54,Ideal,H,SI1,61.0,56.0,1154,5.24,5.28,3.21
36189,0.55,Ideal,D,SI1,60.6,56.0,1692,5.27,5.32,3.21
36190,0.91,Ideal,E,SI1,61.0,58.0,4132,6.23,6.29,3.82
36191,1.02,Good,E,SI2,63.2,56.0,4712,6.37,6.41,4.04
36192,0.3,Premium,F,VVS2,61.6,58.0,737,4.28,4.35,2.66
36193,0.32,Ideal,I,VS2,62.2,57.0,449,4.39,4.42,2.74
36194,0.3,Premium,E,VVS2,61.8,58.0,1013,4.29,4.26,2.64
36195,1.14,Ideal,D,SI2,61.4,56.0,5650,6.77,6.69,4.13
36196,0.31,Ideal,D,VS2,62.1,54.0,804,4.4,4.36,2.72
