,carat,cut,color,clarity,depth,table,price,x,y,z
4565,1.0,Premium,F,SI2,61.4,61.0,,6.47,6.4,3.95
4566,1.8,Good,I,SI2,63.2,58.0,,7.66,7.75,4.87
4567,1.27,Premium,H,VS2,58.9,61.0,,7.09,7.03,4.16
4568,0.42,Ideal,D,VS1,61.5,54.0,,4.79,4.84,2.96
4569,0.32,Good,I,SI2,63.1,58.0,,4.34,4.41,2.76
4570,1.01,Premium,H,VS1,61.2,61.0,,6.44,6.41,3.93
4571,0.3,Ideal,E,VS1,62.1,58.0,,4.27,4.3,2.66
4572,1.01,Good,F,VVS2,63.6,60.0,,6.31,6.36,4.03
4573,0.31,Premium,F,VS2,60.7,61.0,,4.4,4.36,2.66
4574,0.93,Premium,D,SI2,60.6,59.0,,6.34,6.3,3.83
4575,0.7,Premium,G,SI1,59.9,58.0,,5.8,5.68,3.44
4576,0.7,Good,F,SI2,63.6,56.0,,5.63,5.56,3.56
4577,0.33,Ideal,G,VS1,61.4,55.0,,4.44,4.48,2.74
4578,0.7,Very Good,G,VS1,60.5,62.0,,5.72,5.76,3.47
4579,0.84,Premium,F,SI1,59.0,59.0,,6.18,6.13,3.63
4580,0.7,Premium,H,VVS1,58.3,60.0,,5.83,5.8,3.39
4581,1.03,Ideal,G,VS2,61.8,56.0,,6.47,6.5,4.01
4582,1.01,Premium,E,SI1,62.4,59.0,,6.38,6.35,3.97
4583,1.25,Ideal,E,VS2,62.6,56.0,,6.89,6.84,4.3
4584,0.7,Premium,E,VS1,62.7,60.0,,5.64,5.59,3.52
4585,1.06,Premium,F,VS2,61.8,60.0,,6.58,6.53,4.05
4586,2.04,Very Good,G,SI2,59.9,58.0,,8.26,8.31,4.96
4587,1.53,Very Good,E,SI2,63.1,59.0,,7.38,7.21,4.61
4588,0.57,Ideal,H,VS1,60.9,56.0,,5.34,5.36,3.26
4589,1.06,Ideal,F,VVS2,62.1,57.0,,6.54,6.5,4.05
4590,0.3,Ideal,G,VS1,61.8,56.0,,4.31,4.33,2.67
4591,1.51,Premium,E,SI2,59.3,61.0,,7.57,7.51,4.47
4592,2.07,Premium,H,SI1,61.1,58.0,,8.27,8.2,5.03
4593,1.01,Premium,G,SI2,61.1,58.0,,6.39,6.37,3.9
4594,0.7,Ideal,G,SI1,61.9,57.0,,5.69,5.65,3.51
4595,0.81,Ideal,F,VVS2,62.2,53.9,,5.97,6.01,3.72
4596,0.71,Very Good,J,VS1,63.3,57.0,,5.59,5.69,3.57
4597,0.52,Ideal,E,VVS2,62.0,54.0,,5.16,5.19,3.21
4598,0.46,Ideal,I,VVS1,61.7,57.0,,4.96,4.99,3.07
4599,2.0,Ideal,G,SI2,62.2,57.0,,8.13,8.0,5.02
4600,0.62,Premium,F,SI2,59.1,58.0,,5.6,5.57,3.3
4601,0.3,Premium,G,VVS2,61.3,57.0,,4.33,4.29,2.64
4602,2.23,Very Good,J,SI2,60.5,61.0,,8.4,8.47,5.1
4603,1.77,Premium,J,SI2,62.0,55.0,,7.84,7.72,4.82
4604,1.57,Premium,H,VS2,61.0,59.0,,7.5,7.54,4.59
4605,0.3,Premium,D,VS2,61.7,58.0,,4.32,4.3,2.66
4606,0.57,Premium,G,VS2,62.6,55.0,,5.31,5.26,3.31
4607,0.26,Ideal,E,VVS1,62.0,56.0,,4.13,4.09,2.55
4608,0.52,Very Good,D,VS2,60.6,56.0,,5.22,5.25,3.17
4609,0.53,Ideal,F,VVS2,61.3,56.0,,5.21,5.24,3.2
4610,0.38,Very Good,G,VVS1,61.3,57.0,,4.62,4.68,2.85
4611,1.01,Premium,D,SI1,60.0,59.0,,6.51,6.45,3.89
4612,0.85,Good,J,SI1,59.2,64.0,,6.17,6.13,3.64
4613,0.33,Good,I,SI1,63.2,58.0,,4.36,4.38,2.76
4614,1.51,Very Good,I,SI1,62.8,59.0,,7.17,7.26,4.53
4615,0.3,Premium,D,VS2,62.9,58.0,,4.26,4.23,2.67
4616,0.31,Good,G,SI1,63.2,57.0,,4.27,4.3,2.71
4617,0.5,Very Good,E,VS2,60.0,63.0,,5.12,5.08,3.06
4618,0.39,Ideal,E,IF,61.1,57.0,,4.73,4.76,2.9
4619,0.59,Very Good,G,VS2,61.5,59.0,,5.32,5.41,3.3
4620,0.32,Ideal,F,VS2,61.5,55.0,,4.42,4.4,2.71
4621,0.7,Very Good,F,VS2,58.9,57.0,,5.79,5.85,3.43
4622,0.7,Ideal,F,SI1,61.6,56.0,,5.73,5.67,3.51
4623,0.72,Very Good,J,SI1,63.0,58.0,,5.67,5.7,3.58
4624,0.41,Good,E,SI1,63.5,55.0,,4.73,4.75,3.01
4625,1.52,Premium,E,VS1,60.6,58.0,,7.44,7.38,4.49
4626,0.78,Fair,E,SI2,66.9,57.0,,5.7,5.66,3.6
4627,1.4,Very Good,I,SI2,62.4,59.0,,7.12,7.17,4.46
4628,0.43,Ideal,F,VVS1,62.1,55.0,,4.85,4.81,3.0
4629,1.01,Premium,G,SI1,60.0,58.0,,6.54,6.5,3.91
4630,0.31,Ideal,G,VVS2,61.5,56.0,,4.38,4.4,2.7
4631,1.7,Very Good,G,VVS2,61.5,60.0,,7.59,7.64,4.68
4632,0.3,Ideal,F,IF,60.5,60.0,,4.34,4.36,2.63
4633,1.0,Fair,F,SI1,65.8,58.0,,6.23,6.15,4.07
4634,0.7,Ideal,F,SI1,61.7,58.0,,5.67,5.7,3.51
4635,1.0,Premium,G,SI2,62.2,59.0,,6.39,6.35,3.96
4636,0.8,Very Good,H,SI2,57.0,63.0,,6.09,6.18,3.5
4637,0.46,Premium,D,VS2,60.9,58.0,,4.97,4.94,3.02
4638,1.04,Premium,G,VS2,60.1,59.0,,6.56,6.59,3.95
4639,0.31,Premium,G,VVS2,62.2,59.0,,4.36,4.32,2.7
4640,0.54,Ideal,H,SI1,62.2,56.0,,5.19,5.26,3.25
4641,1.51,Very Good,F,SI1,63.0,61.0,,7.27,7.3,4.59
4642,0.58,Ideal,D,VS2,61.5,56.0,,5.37,5.4,3.31
4643,0.7,Good,E,VS2,64.2,60.0,,5.58,5.64,3.6
4644,0.72,Ideal,E,VVS2,62.0,56.0,,5.74,5.77,3.57
4645,0.35,Ideal,E,IF,61.4,56.0,,4.56,4.53,2.79
4646,0.55,Ideal,G,VVS1,61.2,56.0,,5.27,5.3,3.24
4647,1.08,Premium,G,VS2,59.4,59.0,,6.75,6.68,3.99
4648,1.7,Ideal,H,I1,61.3,55.0,,7.7,7.63,4.7
4649,0.41,Ideal,I,VVS1,61.8,55.0,,4.79,4.76,2.95
4650,0.43,Premium,H,I1,62.0,59.0,,4.83,4.78,2.98
4651,0.53,Ideal,G,VS2,61.8,55.0,,5.19,5.22,3.21
4652,0.82,Ideal,I,VS1,61.3,57.0,,6.02,6.07,3.7
4653,0.59,Premium,G,SI1,60.5,59.0,,5.44,5.41,3.28
4654,0.3,Ideal,E,VVS2,61.4,55.0,,4.34,4.36,2.67
4655,2.54,Premium,H,SI2,61.3,58.0,,8.8,8.7,5.36
4656,1.0,Good,E,SI2,57.9,59.0,,6.65,6.51,3.8
4657,2.02,Fair,I,SI2,64.5,60.0,,7.94,7.82,5.08
4658,1.2,Premium,F,VS2,62.8,59.0,,6.78,6.69,4.23
4659,0.71,Very Good,F,VS2,59.5,58.0,,5.82,5.87,3.48
4660,0.52,Ideal,H,VS2,61.3,55.0,,5.2,5.24,3.2
4661,2.52,Premium,F,SI2,60.6,60.0,,8.78,8.7,5.3
4662,0.55,Ideal,G,VS2,61.2,56.8,,5.28,5.31,3.24
4663,0.32,Premium,G,SI2,62.4,59.0,,4.4,4.35,2.73
4664,0.53,Ideal,D,VS2,62.2,56.0,,5.17,5.18,3.22
4665,1.0,Premium,H,SI1,61.8,60.0,,6.37,6.31,3.92
4666,0.9,Very Good,D,SI2,61.0,59.0,,6.14,6.18,3.76
4667,0.56,Ideal,D,VS2,62.1,57.0,,5.25,5.28,3.27
4668,0.44,Very Good,I,VS1,61.9,57.0,,4.86,4.89,3.01
4669,1.24,Premium,J,I1,61.9,55.0,,6.92,6.85,4.26
4670,1.02,Good,D,SI2,61.5,61.0,,6.34,6.41,3.92
4671,1.65,Ideal,D,SI2,61.5,56.0,,7.63,7.69,4.71
4672,0.31,Good,E,IF,64.2,60.0,,4.28,4.22,2.73
4673,0.46,Good,D,IF,58.6,59.0,,5.06,5.11,2.98
4674,0.7,Premium,D,VVS2,61.5,60.0,,5.71,5.64,3.49
4675,0.71,Premium,F,SI1,60.3,60.0,,5.76,5.79,3.48
4676,0.25,Very Good,G,VS2,61.9,57.0,,4.05,4.08,2.51
4677,0.3,Very Good,F,SI1,62.1,60.0,,4.26,4.28,2.65
4678,1.14,Good,I,SI2,60.0,65.0,,6.8,6.75,4.06
4679,0.38,Ideal,I,VS2,60.5,56.0,,4.71,4.74,2.85
4680,0.27,Ideal,D,VVS2,61.5,56.0,,4.15,4.18,2.56
4681,0.31,Ideal,D,VS2,61.7,55.0,,4.35,4.4,2.7
4682,1.87,Ideal,J,SI1,62.3,57.0,,7.88,7.82,4.89
4683,0.31,Very Good,H,SI1,59.0,57.0,,4.4,4.44,2.61
4684,0.91,Premium,H,VS2,59.6,60.0,,6.29,6.25,3.74
4685,1.4,Ideal,F,VVS1,61.9,57.0,,7.2,7.14,4.44
4686,0.32,Ideal,G,VVS2,61.1,55.0,,4.42,4.45,2.71
4687,0.4,Ideal,D,SI2,62.0,55.0,,4.71,4.77,2.94
4688,0.5,Very Good,H,VS1,63.0,56.0,,5.02,5.05,3.17
4689,1.39,Premium,F,SI1,62.4,59.0,,7.14,7.09,4.44
4690,0.71,Very Good,E,SI1,63.5,57.0,,5.63,5.68,3.59
4691,0.33,Premium,F,VS2,62.1,59.0,,4.39,4.44,2.74
4692,0.9,Ideal,E,VS1,61.3,57.0,,6.2,6.24,3.81
4693,0.82,Very Good,F,VVS2,63.1,59.0,,5.91,5.97,3.75
4694,0.32,Ideal,E,VS2,62.1,55.0,,4.43,4.39,2.74
4695,1.03,Ideal,F,VS1,61.5,56.0,,6.47,6.53,4.0
4696,0.3,Premium,E,SI1,62.5,59.0,,4.28,4.3,2.68
4697,2.01,Premium,D,SI2,61.8,59.0,,8.15,8.07,5.01
4698,0.64,Very Good,I,SI1,63.0,57.0,,5.47,5.52,3.46
4699,0.7,Premium,F,SI2,58.4,61.0,,5.86,5.79,3.4
4700,1.01,Very Good,I,SI1,60.9,63.0,,6.51,6.43,3.94
4701,0.37,Ideal,E,VVS2,62.2,56.0,,4.63,4.6,2.87
4702,0.31,Ideal,E,SI1,61.6,54.0,,4.39,4.41,2.71
4703,1.71,Very Good,J,SI1,62.9,58.0,,7.58,7.64,4.79
4704,0.7,Ideal,F,VS1,62.0,55.0,,5.74,5.71,3.55
4705,1.56,Ideal,J,VS2,62.4,57.0,,7.39,7.46,4.63
4706,1.06,Ideal,G,VS1,61.6,56.0,,6.53,6.57,4.04
4707,0.31,Ideal,E,VS2,61.8,55.0,,4.39,4.35,2.7
4708,0.9,Very Good,I,SI1,61.4,55.0,,6.19,6.28,3.83
4709,1.06,Premium,E,VS2,62.3,58.0,,6.52,6.49,4.05
4710,1.0,Good,E,SI1,63.7,60.0,,6.24,6.29,3.99
4711,0.32,Good,G,VS1,60.8,62.0,,4.4,4.45,2.69
4712,0.37,Premium,J,VS2,60.7,60.0,,4.65,4.68,2.83
4713,1.42,Premium,G,VS1,61.7,55.0,,7.29,7.24,4.48
4714,1.22,Premium,H,SI2,60.7,59.0,,6.91,6.87,4.18
4715,0.71,Very Good,I,VS2,59.5,57.0,,5.85,5.88,3.49
4716,0.52,Premium,D,VS2,59.4,61.0,,5.24,5.23,3.11
4717,0.7,Very Good,H,SI1,57.7,60.0,,5.85,5.9,3.39
4718,1.02,Ideal,F,SI1,60.1,59.0,,6.59,6.56,3.95
4719,0.52,Premium,G,VS1,62.6,59.0,,5.11,5.08,3.19
4720,0.3,Very Good,F,VVS1,62.5,56.0,,4.27,4.31,2.68
4721,0.42,Premium,G,VS1,62.4,59.0,,4.8,4.78,2.99
4722,0.56,Ideal,F,VS1,61.7,55.1,,5.29,5.33,3.27
4723,1.23,Premium,H,VS2,58.5,62.0,,7.0,6.98,4.09
4724,1.52,Ideal,H,VVS2,61.8,58.0,,7.41,7.35,4.56
4725,0.37,Premium,G,VS2,60.7,57.0,,4.69,4.64,2.83
4726,0.28,Ideal,G,IF,61.3,57.0,,4.25,4.27,2.6
4727,1.17,Ideal,G,VS2,61.3,56.0,,6.79,6.81,4.17
4728,1.02,Premium,D,SI1,62.3,59.0,,6.42,6.38,3.99
4729,0.46,Very Good,F,VVS1,61.4,57.0,,4.95,4.99,3.05
4730,0.3,Very Good,H,SI1,63.4,60.0,,4.25,4.23,2.69
4731,0.97,Premium,D,SI1,62.0,60.0,,6.25,6.29,3.89
4732,0.38,Very Good,D,VS2,63.4,55.0,,4.67,4.63,2.95
4733,0.8,Very Good,F,SI2,61.0,57.0,,6.01,6.03,3.67
4734,0.55,Ideal,I,VVS1,62.7,57.0,,5.17,5.23,3.26
4735,0.93,Very Good,F,SI1,58.8,60.0,,6.37,6.49,3.78
4736,0.27,Premium,E,VVS2,61.8,59.0,,4.18,4.14,2.57
4737,0.31,Ideal,D,SI2,62.0,56.0,,4.35,4.33,2.69
4738,0.5,Ideal,H,VS2,61.3,56.0,,5.12,5.16,3.15
4739,0.32,Premium,E,VS2,61.2,59.0,,4.4,4.43,2.7
4740,0.3,Ideal,H,VVS2,62.8,57.0,,4.25,4.22,2.66
4741,1.01,Premium,F,VS2,62.5,58.0,,6.43,6.4,4.01
4742,1.5,Good,G,IF,59.9,59.0,,7.39,7.46,4.45
4743,0.32,Ideal,E,VVS1,62.5,56.0,,4.42,4.38,2.75
4744,0.9,Very Good,D,SI1,59.6,62.0,,6.19,6.22,3.7
4745,0.9,Good,H,VS2,64.3,60.0,,6.02,6.04,3.88
4746,0.51,Premium,E,SI1,62.3,58.0,,5.12,5.05,3.17
4747,0.57,Very Good,E,VS1,62.9,57.0,,5.27,5.29,3.32
4748,1.19,Premium,I,SI1,62.1,59.0,,6.84,6.78,4.23
4749,0.9,Very Good,H,SI2,59.2,61.0,,6.23,6.27,3.7
4750,0.9,Good,F,SI2,64.2,62.0,,6.0,6.08,3.88
4751,0.57,Ideal,G,VS1,62.5,54.2,,5.29,5.31,3.31
4752,0.31,Ideal,G,IF,60.7,58.0,,4.37,4.41,2.67
4753,1.11,Very Good,J,VS1,59.9,56.0,,6.8,6.77,4.07
4754,0.3,Ideal,G,IF,62.6,54.0,,4.3,4.33,2.7
4755,1.01,Very Good,I,SI1,60.9,59.0,,6.39,6.45,3.91
4756,0.57,Ideal,E,VS2,61.8,56.0,,5.33,5.29,3.28
4757,0.7,Ideal,D,SI1,62.5,57.0,,5.62,5.59,3.51
4758,0.3,Ideal,G,VS1,61.5,56.0,,4.28,4.34,2.65
4759,1.51,Very Good,J,SI1,62.3,59.0,,7.22,7.28,4.52
4760,0.32,Ideal,G,VVS1,60.2,56.0,,4.45,4.49,2.69
4761,0.96,Ideal,G,VS1,61.1,56.0,,6.34,6.39,3.89
4762,0.33,Ideal,H,VVS2,61.9,55.0,,4.45,4.47,2.76
4763,0.3,Ideal,H,VS1,62.2,57.0,,4.28,4.3,2.67
4764,0.7,Ideal,H,VS2,61.5,56.0,,5.71,5.73,3.52
4765,1.01,Premium,G,SI1,60.2,60.0,,6.45,6.43,3.88
4766,1.18,Ideal,I,SI1,61.3,55.6,,6.79,6.84,4.18
4767,1.28,Good,G,SI1,57.6,62.0,,7.17,7.13,4.12
4768,1.16,Ideal,I,VS2,60.1,62.0,,6.83,6.78,4.09
4769,0.3,Premium,D,VS2,62.5,58.0,,4.29,4.26,2.67
4770,0.7,Very Good,H,SI1,61.1,56.0,,5.72,5.76,3.51
4771,0.33,Premium,F,SI1,60.9,59.0,,4.45,4.42,2.7
4772,0.55,Very Good,E,SI1,63.0,59.0,,5.25,5.17,3.28
4773,0.47,Premium,G,VS2,61.8,60.0,,4.98,4.95,3.07
4774,1.01,Ideal,F,VS2,61.0,57.0,,6.38,6.5,3.93
4775,0.7,Ideal,J,SI1,60.3,57.0,,5.75,5.79,3.48
4776,0.72,Ideal,G,VS1,61.8,56.0,,5.74,5.76,3.55
4777,0.71,Ideal,E,SI1,62.8,53.0,,5.67,5.7,3.57
4778,0.55,Ideal,J,VS2,61.7,54.0,,5.34,5.29,3.28
4779,0.92,Premium,E,VS2,61.2,62.0,,6.27,6.22,3.82
4780,1.51,Good,I,VVS1,64.0,60.0,,7.26,7.21,4.63
4781,0.6,Ideal,G,VS2,62.0,54.0,,5.43,5.47,3.38
4782,1.0,Premium,E,SI1,59.7,57.0,,6.56,6.48,3.89
4783,0.71,Premium,E,VS2,62.0,61.0,,5.71,5.65,3.52
4784,0.7,Good,E,VVS2,63.6,62.0,,5.61,5.58,3.56
4785,0.26,Very Good,D,VS2,60.8,59.0,,4.13,4.16,2.52
4786,0.31,Ideal,E,VVS1,61.0,57.0,,4.36,4.33,2.65
4787,0.4,Ideal,D,VS2,62.8,57.0,,4.72,4.68,2.95
4788,1.01,Ideal,F,SI1,62.3,55.0,,6.37,6.44,3.99
4789,0.34,Ideal,E,VS2,62.5,55.0,,4.45,4.48,2.79
4790,0.33,Premium,G,VS1,60.3,58.0,,4.52,4.5,2.72
4791,1.54,Premium,E,VS2,62.7,58.0,,7.33,7.37,4.61
4792,0.9,Very Good,H,SI1,63.2,59.0,,6.08,6.14,3.86
4793,0.3,Good,J,VS1,63.4,57.0,,4.23,4.26,2.69
4794,0.52,Ideal,E,SI1,60.7,55.0,,5.23,5.22,3.18
4795,0.77,Good,G,VS1,59.4,64.0,,5.97,5.92,3.53
4796,1.0,Fair,G,I1,64.9,56.0,,6.2,6.14,4.01
4797,0.51,Very Good,F,VS2,63.2,56.0,,5.1,5.06,3.21
4798,1.02,Ideal,F,VVS2,60.9,56.0,,6.54,6.49,3.97
4799,0.4,Ideal,E,VVS2,62.2,56.0,,4.78,4.71,2.95
4800,0.7,Premium,F,VVS1,61.9,59.0,,5.67,5.6,3.49
4801,0.25,Ideal,H,VS1,62.6,53.0,,4.04,4.08,2.54
4802,1.2,Ideal,H,VS2,63.0,56.0,,6.74,6.65,4.22
4803,0.5,Ideal,D,SI1,62.9,57.0,,5.08,5.06,3.19
4804,1.24,Good,E,SI1,63.5,55.0,,6.82,6.86,4.35
4805,0.9,Good,F,VS2,63.3,57.0,,6.11,6.15,3.88
4806,0.52,Ideal,G,SI1,62.2,54.0,,5.16,5.19,3.22
4807,0.31,Ideal,I,IF,62.2,54.0,,4.39,4.36,2.72
4808,1.05,Ideal,G,VS2,60.8,57.0,,6.65,6.58,4.02
4809,0.41,Premium,H,VS1,62.0,56.0,,4.78,4.74,2.95
4810,1.2,Premium,H,SI2,62.2,58.0,,6.79,6.74,4.21
4811,0.71,Very Good,G,VS1,64.0,56.0,,5.65,5.67,3.62
4812,0.38,Ideal,D,VS1,62.5,56.0,,4.64,4.67,2.91
4813,0.3,Premium,E,VS1,61.8,58.0,,4.31,4.33,2.67
4814,0.32,Ideal,E,VS2,60.2,57.0,,4.51,4.46,2.7
4815,2.2,Very Good,H,VS2,63.3,58.0,,8.25,8.22,5.21
4816,0.56,Ideal,H,SI1,61.6,56.0,,5.29,5.33,3.27
4817,2.28,Premium,I,SI1,61.6,58.0,,8.43,8.46,5.2
4818,0.35,Premium,E,SI1,61.9,58.0,,4.52,4.49,2.79
4819,0.5,Premium,E,VS2,62.6,60.0,,5.03,5.0,3.14
4820,1.52,Very Good,I,VS2,63.3,61.0,,7.27,7.23,4.59
4821,0.7,Very Good,E,SI1,63.1,58.0,,5.61,5.64,3.55
4822,0.27,Very Good,E,VVS2,62.5,59.0,,4.09,4.14,2.57
4823,0.72,Good,F,I1,63.6,58.0,,5.72,5.62,3.6
4824,1.22,Premium,H,SI1,60.6,58.0,,6.91,6.86,4.17
4825,2.0,Fair,H,SI1,65.6,58.0,,7.92,7.76,5.15
4826,0.72,Ideal,E,SI1,60.8,55.0,,5.77,5.84,3.53
4827,0.4,Very Good,D,VS1,63.3,57.0,,4.66,4.72,2.97
4828,1.02,Ideal,E,VS1,62.6,56.0,,6.45,6.42,4.03
4829,0.31,Premium,F,VS2,61.6,58.0,,4.35,4.38,2.69
4830,2.22,Ideal,J,VS1,61.8,59.0,,8.34,8.37,5.16
4831,0.51,Good,E,SI1,57.4,62.0,,5.24,5.29,3.02
4832,2.08,Premium,E,SI2,62.3,59.0,,8.22,8.16,5.1
4833,1.17,Good,I,SI1,60.0,64.0,,6.91,6.83,4.12
4834,1.71,Ideal,I,VVS2,61.9,57.0,,7.62,7.67,4.73
4835,0.71,Ideal,H,SI2,62.6,56.0,,5.65,5.75,3.57
4836,0.33,Ideal,E,VS2,61.8,55.0,,4.48,4.45,2.76
4837,1.09,Ideal,G,I1,61.0,56.0,,6.66,6.62,4.05
4838,1.2,Premium,G,SI1,61.5,61.0,,6.84,6.78,4.19
4839,0.41,Premium,E,SI1,62.8,59.0,,4.75,4.74,2.98
4840,0.33,Very Good,F,VS2,61.2,58.0,,4.45,4.5,2.74
4841,0.34,Premium,G,IF,62.3,59.0,,4.49,4.46,2.79
4842,1.09,Ideal,I,SI2,60.3,57.0,,6.64,6.7,4.02
4843,0.8,Good,E,VS1,60.2,54.0,,6.04,6.01,3.63
4844,1.1,Ideal,F,VS1,61.5,55.0,,6.69,6.64,4.1
4845,0.3,Ideal,I,VS2,62.4,55.0,,4.32,4.34,2.7
4846,0.41,Ideal,H,SI1,62.9,55.0,,4.82,4.75,3.01
4847,0.41,Very Good,E,VVS1,62.9,59.0,,4.72,4.76,2.98
4848,0.71,Very Good,G,VS2,63.3,56.0,,5.67,5.74,3.61
4849,0.55,Ideal,D,SI1,62.1,56.0,,5.21,5.25,3.25
4850,0.38,Ideal,F,I1,62.5,57.0,,4.64,4.61,2.89
4851,0.92,Very Good,D,SI2,63.3,59.0,,6.18,6.12,3.89
4852,0.39,Very Good,I,VS1,63.1,58.0,,4.68,4.61,2.93
4853,0.64,Ideal,E,VS1,60.8,56.0,,5.61,5.59,3.41
4854,0.25,Good,E,VVS1,61.3,61.0,,4.04,4.08,2.49
4855,0.56,Ideal,D,SI1,61.9,55.0,,5.29,5.31,3.28
4856,0.36,Premium,H,VS2,60.9,59.0,,4.58,4.62,2.8
4857,0.7,Good,G,VS1,64.3,57.0,,5.59,5.64,3.61
4858,1.01,Very Good,G,VVS2,61.3,61.0,,6.32,6.47,3.92
4859,1.0,Very Good,D,VS2,63.5,57.0,,6.37,6.32,4.03
4860,0.54,Premium,J,VS2,62.6,58.0,,5.22,5.16,3.25
4861,1.2,Premium,F,SI1,62.4,58.0,,6.81,6.75,4.23
4862,0.23,Very Good,F,VVS1,61.8,57.0,,3.94,3.96,2.44
4863,1.02,Ideal,H,VS2,62.0,57.0,,6.43,6.4,3.98
4864,0.38,Ideal,D,VS1,61.9,53.5,,4.66,4.69,2.9
4865,0.5,Premium,E,VS2,62.7,59.0,,5.02,5.06,3.16
4866,1.52,Ideal,G,VS2,62.8,54.0,,7.3,7.36,4.61
4867,0.3,Very Good,G,VS1,61.7,57.0,,4.28,4.32,2.65
4868,0.31,Ideal,E,VS2,61.7,55.0,,4.35,4.37,2.69
4869,1.2,Premium,F,SI2,62.6,58.0,,6.79,6.73,4.23
4870,0.3,Premium,G,VVS2,60.6,58.0,,4.36,4.35,2.64
4871,1.01,Fair,H,VS2,65.2,56.0,,6.23,6.19,4.05
4872,1.62,Good,H,VS2,61.5,60.8,,7.48,7.53,4.62
4873,0.38,Ideal,F,VS2,62.0,56.0,,4.63,4.66,2.88
4874,2.01,Very Good,G,SI2,61.3,60.0,,8.08,8.17,4.98
4875,0.53,Premium,F,VS2,60.6,58.0,,5.26,5.2,3.17
4876,0.3,Ideal,I,VVS1,62.3,55.0,,4.28,4.29,2.67
4877,0.71,Premium,D,SI2,61.7,59.0,,5.67,5.71,3.51
4878,0.78,Ideal,H,SI1,61.2,56.0,,5.92,5.99,3.64
4879,0.36,Ideal,D,VS1,61.7,55.0,,4.59,4.62,2.84
4880,0.77,Ideal,F,VS2,61.8,56.0,,5.9,5.92,3.65
4881,0.33,Premium,G,VS2,61.1,59.0,,4.47,4.43,2.72
4882,1.51,Premium,F,VS2,60.4,59.0,,7.41,7.33,4.45
4883,0.3,Ideal,I,SI1,62.3,56.0,,4.35,4.32,2.7
4884,1.0,Very Good,H,SI2,63.3,57.0,,6.37,6.3,4.01
4885,0.35,Ideal,D,SI1,62.3,57.0,,4.52,4.5,2.81
4886,0.91,Premium,H,SI2,62.9,59.0,,6.15,6.12,3.86
4887,1.01,Ideal,F,SI1,62.7,54.0,,6.38,6.44,4.02
4888,0.51,Ideal,G,VVS2,61.3,57.0,,5.15,5.12,3.15
4889,0.55,Ideal,G,VS1,62.2,54.0,,5.27,5.24,3.27
4890,0.25,Ideal,G,VS1,62.5,55.0,,4.0,4.02,2.51
4891,1.52,Ideal,I,VS2,61.3,56.0,,7.44,7.41,4.55
4892,0.45,Ideal,G,IF,61.4,56.0,,4.96,4.97,3.05
4893,0.3,Premium,G,VVS1,61.3,58.0,,4.29,4.33,2.64
4894,0.92,Premium,E,SI1,59.8,59.0,,6.33,6.37,3.8
4895,0.52,Ideal,H,VVS2,61.0,57.0,,5.16,5.2,3.16
4896,0.8,Ideal,F,SI1,62.8,54.0,,5.9,5.97,3.74
4897,0.65,Good,G,SI1,59.6,60.3,,5.64,5.71,3.38
4898,1.35,Ideal,D,VS2,61.3,57.0,,7.13,7.09,4.36
4899,1.51,Very Good,G,SI1,62.9,57.0,,7.27,7.3,4.58
4900,0.9,Good,G,SI2,63.4,59.0,,6.04,6.08,3.84
4901,0.5,Fair,D,VVS2,67.6,57.0,,4.95,4.84,3.31
4902,1.5,Very Good,H,SI1,62.4,58.0,,7.29,7.26,4.54
4903,0.61,Ideal,E,SI1,61.2,56.0,,5.5,5.48,3.36
4904,1.06,Ideal,D,SI1,62.7,54.0,,6.55,6.52,4.1
4905,0.44,Premium,G,SI1,61.0,60.0,,4.88,4.93,2.99
4906,0.72,Premium,E,SI1,62.1,58.0,,5.69,5.72,3.54
4907,0.51,Premium,H,SI1,61.6,56.0,,5.19,5.14,3.18
4908,0.33,Ideal,E,VS2,60.8,57.0,,4.45,4.47,2.71
4909,0.5,Good,H,VVS1,63.5,58.0,,4.98,5.03,3.18
4910,0.9,Good,H,SI2,62.4,61.0,,6.03,6.11,3.79
4911,1.33,Ideal,G,VVS2,62.6,57.0,,7.04,6.99,4.39
4912,0.71,Ideal,G,VS1,61.6,55.0,,5.71,5.75,3.53
4913,0.31,Ideal,F,IF,62.0,55.0,,4.37,4.41,2.72
4914,0.72,Ideal,D,VS2,62.1,57.0,,5.69,5.75,3.55
4915,1.02,Fair,D,SI2,65.5,60.0,,6.27,6.24,4.1
4916,1.2,Premium,E,VVS1,60.6,60.0,,6.95,6.85,4.18
4917,1.11,Premium,H,SI1,61.1,60.0,,6.68,6.62,4.06
4918,2.0,Fair,F,SI2,59.8,68.0,,8.13,7.95,4.81
4919,1.23,Very Good,H,VVS1,62.5,58.0,,6.77,6.82,4.25
4920,0.51,Ideal,G,VVS1,60.8,56.0,,5.21,5.22,3.17
4921,0.76,Ideal,D,VS1,61.3,57.0,,5.87,5.9,3.61
4922,1.0,Very Good,D,VS1,62.7,60.0,,6.31,6.36,3.97
4923,0.31,Ideal,D,SI1,61.5,55.0,,4.38,4.4,2.7
4924,0.7,Very Good,H,VS2,62.2,56.0,,5.69,5.75,3.56
4925,0.3,Premium,H,VVS1,60.7,58.0,,4.38,4.35,2.65
4926,0.29,Very Good,E,VS1,61.4,61.0,,4.22,4.25,2.6
